duration,protocol,service,src_bytes,dst_bytes,packet_count,flow_bytes_per_sec,flow_packets_per_sec,failed_login_count,same_srv_rate,serror_rate,rerror_rate,Label
1.27,UDP,http,4751,1729,291,5102.362,229.134,0,0.268,0.013,0.026,Benign
28.992,UDP,dns,1445,3505,383,170.737,13.211,1,0.957,0.099,0.025,Benign
16.07,UDP,smtp,1185,4767,2889,370.38,179.776,0,0.685,0.047,0.091,Benign
19.912,ICMP,http,406,1982,1768,119.928,88.791,0,0.966,0.021,0.086,Benign
10.836,TCP,ssh,1092,6012,3132,655.592,289.037,0,0.72,0.011,0.025,Benign
28.348,UDP,http,3524,7742,2211,397.418,77.995,0,0.996,0.08,0.007,Benign
11.227,TCP,smtp,4229,4995,3557,821.591,316.826,0,0.503,0.123,0.032,Benign
95.635,TCP,http,17915,4104,2977,230.24,31.129,3,0.927,0.19,0.338,Botnet
3.993,TCP,other,18933,20,1825,4746.556,457.05,0,0.503,0.594,0.393,DoS
15.842,TCP,https,2551,4863,4692,467.996,296.175,0,0.892,0.073,0.053,Benign
26.907,ICMP,http,1438,2645,4360,151.745,162.04,0,0.641,0.058,0.035,Benign
75.154,UDP,ssh,4444,177,3108,61.487,41.355,70,0.654,0.457,0.313,Brute Force
29.238,ICMP,smtp,2080,5595,2904,262.501,99.323,0,0.839,0.106,0.018,Benign
15.666,UDP,ftp,1914,2540,2566,284.31,163.794,0,0.876,0.013,0.031,Benign
7.277,TCP,smtp,807,1392,4042,302.185,555.449,0,0.847,0.013,0.029,Benign
15.31,UDP,smtp,1157,3969,4366,334.814,285.173,0,0.758,0.103,0.068,Benign
27.336,ICMP,https,99,5890,4331,219.088,158.436,0,0.747,0.08,0.035,Benign
20.268,UDP,https,4328,7443,4213,580.768,207.865,0,0.483,0.011,0.084,Benign
5.197,UDP,ftp,967,2808,970,726.381,186.646,0,0.432,0.037,0.054,Benign
0.167,UDP,https,4699,3264,4228,47682.635,25317.365,0,0.861,0.046,0.093,Benign
25.466,UDP,ssh,511,2954,882,136.064,34.634,0,0.204,0.069,0.03,Benign
48.999,TCP,ssh,1860,3629,3369,112.023,68.757,67,0.299,0.199,0.262,Brute Force
19.733,TCP,other,1892,3895,1497,293.265,75.863,0,0.629,0.045,0.043,Benign
25.197,UDP,smtp,1365,1185,1630,101.203,64.69,0,0.289,0.065,0.036,Benign
12.69,TCP,ftp,2753,7420,2182,801.655,171.946,0,0.295,0.1,0.095,Benign
20.484,UDP,other,1083,2701,3190,184.73,155.731,0,0.305,0.117,0.04,Benign
63.552,TCP,https,16884,947,3524,280.573,55.451,1,0.981,0.181,0.423,Botnet
1.454,UDP,ftp,32845,169,1254,22705.64,862.448,0,0.783,0.892,0.137,DoS
3.539,UDP,other,2198,5782,849,2254.874,239.898,0,0.761,0.123,0.02,Benign
29.777,TCP,https,4883,5192,319,338.348,10.713,0,0.419,0.034,0.013,Benign
0.628,TCP,ftp,1675,784,1900,3915.605,3025.478,0,0.377,0.057,0.052,Benign
12.869,TCP,ssh,463,2532,3429,232.73,266.454,0,0.398,0.055,0.094,Benign
10.059,TCP,ssh,5469,1836,3534,726.215,351.327,41,0.348,0.336,0.413,Brute Force
105.22,UDP,dns,3674,22420,1072,247.995,10.188,0,0.465,0.56,0.397,Botnet
3.896,UDP,smtp,35659,1238,1725,9470.483,442.762,0,0.667,0.717,0.278,DoS
18.924,TCP,https,4970,1025,1565,316.793,82.699,0,0.354,0.145,0.088,Benign
28.26,TCP,http,2849,2509,1263,189.597,44.692,0,0.235,0.148,0.02,Benign
7.651,ICMP,smtp,4630,2885,3577,982.225,467.521,0,0.254,0.067,0.072,Benign
0.754,ICMP,other,4948,2285,4643,9592.838,6157.825,0,0.249,0.019,0.005,Benign
412.831,TCP,smtp,65884,90744,1360,379.4,3.294,8,0.55,0.579,0.537,Infiltration
11.768,ICMP,other,2264,1735,77,339.82,6.543,0,0.903,0.024,0.022,Benign
3.542,UDP,ssh,35411,530,2204,10147.092,622.247,0,0.642,0.687,0.127,DDoS
7.223,TCP,ssh,360,5279,2220,780.701,307.352,0,0.899,0.133,0.093,Benign
6.378,TCP,other,991,51,2663,163.374,417.529,0,0.267,0.095,0.097,Benign
21.69,ICMP,dns,3385,7399,90,497.188,4.149,0,0.859,0.049,0.006,Benign
7.754,UDP,https,168,4442,4783,594.532,616.843,0,0.285,0.13,0.094,Benign
1.294,UDP,smtp,42040,1299,3627,33492.272,2802.937,0,0.377,0.822,0.122,DoS
24.251,ICMP,smtp,3279,1315,1220,189.435,50.307,0,0.922,0.109,0.043,Benign
5.632,TCP,ftp,1482,1587,2315,544.922,411.044,0,0.217,0.142,0.018,Benign
11.887,TCP,other,1578,608,3302,183.898,277.782,0,0.28,0.064,0.046,Benign
24.259,ICMP,other,4982,856,363,240.653,14.964,0,0.306,0.003,0.083,Benign
4.694,UDP,https,40297,27,876,8590.541,186.621,0,0.634,0.907,0.053,DoS
1.02,ICMP,http,32485,1555,1341,33372.549,1314.706,0,0.446,0.803,0.206,DDoS
16.351,TCP,http,2231,5180,4466,453.244,273.133,0,0.437,0.003,0.004,Benign
0.136,UDP,https,1877,236,2354,15536.765,17308.824,0,0.381,0.058,0.035,Benign
107.265,UDP,ftp,2041,4128,2932,57.512,27.334,26,0.261,0.595,0.14,Brute Force
26.878,UDP,http,4992,1277,3488,233.239,129.772,0,0.32,0.08,0.06,Benign
24.545,UDP,ssh,2893,7211,2179,411.652,88.776,0,0.849,0.137,0.066,Benign
0.165,TCP,other,1257,6411,3924,46472.727,23781.818,0,0.852,0.048,0.039,Benign
8.426,UDP,smtp,780,2686,2620,411.346,310.942,1,0.595,0.027,0.039,Benign
23.826,UDP,ssh,2771,1172,3434,165.491,144.128,0,0.639,0.098,0.025,Benign
16.133,UDP,ssh,1925,3190,1801,317.052,111.635,0,0.762,0.107,0.053,Benign
29.818,TCP,https,180,3008,493,106.915,16.534,0,0.929,0.144,0.092,Benign
13.866,TCP,dns,4557,7669,462,881.725,33.319,0,0.798,0.036,0.083,Benign
4.378,ICMP,smtp,255,5742,4769,1369.804,1089.31,1,0.259,0.056,0.07,Benign
0.743,TCP,http,10258,161,3416,14022.88,4597.577,0,0.32,0.66,0.054,DDoS
22.468,ICMP,https,2493,3891,113,284.137,5.029,0,0.429,0.051,0.078,Benign
18.165,ICMP,http,1461,4162,3726,309.551,205.12,0,0.643,0.059,0.042,Benign
1.537,ICMP,ssh,15897,867,758,10906.962,493.169,0,0.617,0.969,0.145,DDoS
129.576,TCP,smtp,82139,8339,4586,698.262,35.392,3,0.684,0.316,0.47,Infiltration
14.375,ICMP,ftp,3358,6816,3480,707.757,242.087,0,0.356,0.008,0.037,Benign
18.135,TCP,dns,2788,269,1740,168.569,95.947,0,0.678,0.024,0.011,Benign
2.763,UDP,https,42837,1903,4675,16192.544,1692.001,0,0.652,0.565,0.144,DoS
1.537,UDP,http,803,7769,3266,5577.098,2124.919,0,0.6,0.147,0.075,Benign
10.74,UDP,smtp,1101,5796,4130,642.179,384.544,0,0.281,0.05,0.09,Benign
2.94,TCP,http,26042,976,2381,9189.796,809.864,0,0.329,0.814,0.348,DDoS
2.889,TCP,smtp,1937,7285,1324,3192.108,458.29,0,0.995,0.102,0.014,Benign
19.577,ICMP,ssh,2836,3705,3534,334.117,180.518,0,0.232,0.051,0.036,Benign
7.249,ICMP,ftp,654,7888,127,1178.369,17.52,0,0.314,0.094,0.05,Benign
116.584,ICMP,ftp,1628,4187,1327,49.878,11.382,17,0.255,0.327,0.118,Brute Force
2.227,UDP,http,3814,2153,3626,2679.389,1628.199,1,0.72,0.147,0.076,Benign
14.699,TCP,ssh,3017,7076,1061,686.645,72.182,0,0.553,0.061,0.062,Benign
11.273,ICMP,dns,3424,4184,354,674.887,31.402,0,0.696,0.132,0.099,Benign
7.42,ICMP,other,4634,105,4675,638.679,630.054,0,0.519,0.016,0.038,Benign
13.922,UDP,other,805,2898,3813,265.982,273.883,0,0.287,0.096,0.09,Benign
23.07,TCP,ftp,1674,3329,3988,216.862,172.865,0,0.37,0.048,0.1,Benign
2.278,TCP,dns,36722,318,1753,16259.877,769.535,0,0.456,0.977,0.101,DoS
11.471,ICMP,other,3001,6508,192,828.96,16.738,0,0.962,0.071,0.005,Benign
19.107,UDP,dns,724,1201,3703,100.748,193.803,0,0.897,0.061,0.03,Benign
5.604,ICMP,dns,480,797,2437,227.873,434.868,0,0.332,0.064,0.096,Benign
14.317,UDP,ftp,1356,7950,3192,649.997,222.952,0,0.858,0.053,0.069,Benign
2.426,ICMP,https,4778,5090,2597,4067.601,1070.486,0,0.211,0.1,0.082,Benign
105.073,TCP,ftp,2061,3429,1034,52.249,9.841,38,0.707,0.36,0.051,Brute Force
1.191,ICMP,http,1577,3482,1775,4247.691,1490.344,0,0.478,0.116,0.06,Benign
287.429,ICMP,ssh,12632,27165,4118,138.459,14.327,2,0.855,0.16,0.453,Botnet
29.972,UDP,smtp,3431,3401,2756,227.946,91.952,0,0.291,0.124,0.043,Benign
5.389,UDP,dns,4913,1372,3588,1166.265,665.801,0,0.707,0.057,0.085,Benign
24.198,TCP,http,890,774,4071,68.766,168.237,0,0.8,0.092,0.041,Benign
19.042,ICMP,http,4163,4801,1740,470.749,91.377,0,0.378,0.1,0.085,Benign
5.947,UDP,http,3886,7826,3387,1969.396,569.531,0,0.926,0.145,0.091,Benign
0.327,ICMP,ftp,3109,6447,2171,29223.242,6639.144,0,0.446,0.043,0.088,Benign
20.083,UDP,https,14084,3141,2750,857.691,136.932,0,0.336,0.058,0.248,Web Attack
16.717,UDP,https,3246,1618,4738,290.961,283.424,0,0.543,0.059,0.005,Benign
14.724,UDP,http,10924,34900,4135,3112.198,280.834,1,0.295,0.181,0.075,Web Attack
22.889,UDP,other,2171,6899,769,396.26,33.597,0,0.221,0.142,0.02,Benign
0.932,ICMP,https,4493,7581,1074,12954.936,1152.361,1,0.987,0.086,0.003,Benign
7.268,UDP,https,1856,2472,3102,595.487,426.802,0,0.816,0.126,0.073,Benign
28.056,UDP,http,229,5269,4886,195.965,174.152,1,0.298,0.13,0.011,Benign
2.874,UDP,https,4088,6959,4027,3843.772,1401.183,0,0.836,0.126,0.039,Benign
2.382,UDP,smtp,3479,3114,1324,2767.842,555.835,0,0.344,0.095,0.045,Benign
17.062,TCP,smtp,297,1000,4920,76.017,288.36,1,0.637,0.149,0.048,Benign
27.805,ICMP,dns,1619,5005,1253,238.231,45.064,0,0.373,0.003,0.051,Benign
9.893,TCP,http,1840,723,3950,259.072,399.272,0,0.359,0.141,0.027,Benign
19.593,ICMP,ssh,3866,6144,1586,510.897,80.947,0,0.4,0.065,0.095,Benign
28.86,ICMP,dns,882,4821,1691,197.609,58.593,0,0.963,0.088,0.017,Benign
17.93,UDP,ftp,2265,6723,1641,501.283,91.523,0,0.654,0.016,0.038,Benign
2.022,ICMP,other,1410,7326,2409,4320.475,1191.395,0,0.683,0.077,0.059,Benign
53.814,ICMP,ssh,2078,1573,600,67.845,11.15,46,0.372,0.315,0.124,Brute Force
9.502,TCP,other,118,2649,4653,291.202,489.686,0,0.836,0.108,0.021,Benign
52.415,ICMP,ssh,3676,4419,4706,154.441,89.783,32,0.914,0.151,0.161,Brute Force
24.42,UDP,dns,1663,1654,2253,135.831,92.26,0,0.537,0.074,0.005,Benign
9.874,TCP,ssh,3176,1976,4721,521.774,478.124,0,0.99,0.043,0.064,Benign
67.49,UDP,http,13699,3425,573,253.726,8.49,4,0.576,0.325,0.06,Web Attack
1.512,UDP,smtp,21787,1543,2570,15429.894,1699.735,0,0.595,0.706,0.078,DDoS
29.521,UDP,smtp,4081,6992,846,375.089,28.658,0,0.223,0.137,0.084,Benign
3.244,TCP,https,2684,7096,1570,3014.797,483.97,0,0.779,0.065,0.017,Benign
4.671,ICMP,http,57886,107,912,12415.543,195.247,0,0.238,0.667,0.325,DDoS
20.669,UDP,dns,3149,2251,987,261.261,47.753,0,0.301,0.139,0.058,Benign
116.242,ICMP,ftp,6971,3760,4019,92.316,34.574,20,0.981,0.361,0.146,Brute Force
6.852,ICMP,ftp,2201,6316,1990,1242.995,290.426,0,0.728,0.012,0.056,Benign
0.399,TCP,smtp,33414,123,3840,84052.632,9624.06,0,0.855,0.646,0.285,DoS
6.339,TCP,dns,4877,6279,2559,1759.899,403.691,0,0.767,0.129,0.076,Benign
27.432,ICMP,http,1832,7549,4211,341.973,153.507,0,0.362,0.146,0.087,Benign
12.751,TCP,dns,2556,7834,882,814.838,69.171,0,0.796,0.097,0.015,Benign
8.076,UDP,https,3941,5462,4513,1164.314,558.816,0,0.267,0.053,0.012,Benign
15.115,TCP,ftp,4200,2773,3138,461.33,207.608,0,0.786,0.041,0.01,Benign
12.14,UDP,https,4906,2300,413,593.575,34.02,0,0.717,0.074,0.043,Benign
34.879,TCP,http,1669,19349,2261,602.598,64.824,2,0.381,0.293,0.289,Botnet
11.818,ICMP,ftp,869,1841,1690,229.311,143.002,0,0.337,0.132,0.027,Benign
21.205,ICMP,dns,2399,6051,3910,398.491,184.39,0,0.791,0.028,0.091,Benign
28.726,ICMP,ssh,1337,1465,3892,97.542,135.487,28,0.542,0.266,0.232,Brute Force
5.205,UDP,http,119,4906,2032,965.418,390.394,0,0.578,0.071,0.0,Benign
20.433,TCP,ssh,2421,6883,774,455.342,37.88,0,0.28,0.075,0.075,Benign
2.458,UDP,ftp,23988,1117,2989,10213.588,1216.029,0,0.567,0.666,0.22,DDoS
1.675,UDP,smtp,34936,1586,4885,21804.179,2916.418,0,0.587,0.849,0.353,DDoS
19.23,ICMP,smtp,1251,3401,4083,241.914,212.324,0,0.225,0.099,0.014,Benign
10.847,ICMP,ftp,771,1627,2248,221.075,207.246,0,0.902,0.057,0.011,Benign
5.331,UDP,ssh,2897,7314,2268,1915.4,425.436,0,0.447,0.088,0.095,Benign
10.364,ICMP,smtp,1047,3590,2847,447.414,274.701,0,0.431,0.085,0.079,Benign
61.197,UDP,smtp,22812,5422,2492,461.362,40.721,2,0.589,0.524,0.349,Botnet
13.67,UDP,http,1820,2358,46,305.633,3.365,0,0.544,0.019,0.049,Benign
7.618,TCP,http,2908,7238,4598,1331.846,603.57,0,0.324,0.129,0.067,Benign
29.878,UDP,https,1651,3579,3881,175.045,129.895,0,0.946,0.012,0.022,Benign
11.649,ICMP,smtp,3309,7960,4895,967.379,420.208,0,0.449,0.134,0.092,Benign
24.151,ICMP,dns,1180,5637,1639,282.266,67.865,0,0.441,0.038,0.042,Benign
13.889,ICMP,smtp,1542,3119,4318,335.589,310.894,0,0.554,0.125,0.01,Benign
10.791,ICMP,smtp,2941,3543,4583,600.871,424.706,0,0.221,0.144,0.046,Benign
0.712,TCP,other,20817,1611,1047,31500.0,1470.506,0,0.697,0.659,0.229,DoS
93.087,UDP,ftp,6633,1131,450,83.406,4.834,56,0.268,0.435,0.235,Brute Force
10.071,ICMP,http,837,6773,503,755.635,49.945,0,0.297,0.072,0.033,Benign
21.537,ICMP,smtp,1719,4269,1836,278.033,85.249,0,0.916,0.111,0.05,Benign
18.884,TCP,dns,92,6639,5,356.439,0.265,0,0.322,0.103,0.011,Benign
37.193,ICMP,ssh,1897,3980,1002,158.014,26.941,8,0.44,0.516,0.228,Brute Force
7.124,TCP,other,4518,2172,1014,939.079,142.336,0,0.546,0.102,0.086,Benign
24.575,TCP,https,2011,1438,3940,140.346,160.326,0,0.432,0.105,0.02,Benign
11.083,ICMP,ftp,2294,3244,3485,499.684,314.446,0,0.319,0.12,0.046,Benign
11.744,TCP,ssh,4795,2520,3646,622.871,310.456,0,0.234,0.098,0.066,Benign
70.712,TCP,http,15519,19147,2862,490.242,40.474,0,0.922,0.345,0.139,Web Attack
5.317,ICMP,http,1280,2922,1152,790.295,216.664,0,0.423,0.084,0.046,Benign
0.35,UDP,ftp,56006,1321,4968,163791.429,14194.286,0,0.727,0.768,0.387,DoS
19.801,ICMP,other,2163,1100,4793,164.79,242.058,0,0.694,0.088,0.058,Benign
25.576,TCP,http,1343,1938,3907,128.284,152.76,0,0.459,0.016,0.093,Benign
7.175,ICMP,other,1465,6005,532,1041.115,74.146,0,0.25,0.113,0.042,Benign
22.523,TCP,other,3657,6293,1430,441.771,63.491,0,0.457,0.095,0.003,Benign
29.667,UDP,https,4740,4598,2348,314.761,79.145,0,0.38,0.038,0.044,Benign
2.647,UDP,other,52773,393,793,20085.38,299.584,0,0.363,0.589,0.058,DoS
3.874,TCP,dns,38243,1119,4331,10160.558,1117.966,0,0.597,0.939,0.169,DDoS
2.374,ICMP,other,24075,730,1134,10448.61,477.675,0,0.841,0.828,0.246,DDoS
26.232,ICMP,ftp,4702,680,4090,205.169,155.916,0,0.384,0.078,0.01,Benign
6.798,UDP,http,2414,7595,1298,1472.345,190.939,0,0.974,0.059,0.036,Benign
25.611,ICMP,https,4136,2597,913,262.895,35.649,0,0.666,0.008,0.07,Benign
3.368,UDP,http,11577,28617,1146,11934.086,340.261,2,0.363,0.11,0.272,Web Attack
3.32,UDP,other,58558,127,4624,17676.205,1392.771,0,0.923,0.656,0.076,DDoS
29.434,TCP,dns,3449,4940,3927,285.011,133.417,0,0.957,0.139,0.089,Benign
1.164,TCP,http,4198,1885,1870,5225.945,1606.529,0,0.217,0.065,0.03,Benign
18.283,TCP,ssh,3147,5626,3176,479.845,173.713,0,0.813,0.003,0.048,Benign
12.862,UDP,smtp,1168,986,3017,167.47,234.567,0,0.481,0.135,0.098,Benign
7.038,TCP,https,4861,122,4397,708.014,624.751,0,0.654,0.112,0.089,Benign
368.319,TCP,other,107511,8455,2320,314.852,6.299,1,0.235,0.131,0.297,Infiltration
29.943,ICMP,https,1102,5005,630,203.954,21.04,0,0.4,0.099,0.066,Benign
22.083,UDP,smtp,2964,7393,3010,469.003,136.304,0,0.824,0.033,0.071,Benign
15.853,ICMP,https,2231,2652,3370,308.017,212.578,0,0.764,0.076,0.005,Benign
6.186,UDP,http,1163,6932,1731,1308.6,279.825,1,0.298,0.035,0.074,Benign
4.89,TCP,http,46766,901,940,9747.853,192.229,0,0.217,0.842,0.209,DoS
2.945,UDP,dns,20687,1694,5000,7599.66,1697.793,0,0.507,0.984,0.071,DDoS
13.376,UDP,ftp,1878,1725,2504,269.363,187.201,0,0.225,0.099,0.053,Benign
3.775,TCP,ssh,23034,1889,4846,6602.119,1283.709,0,0.373,0.923,0.142,DoS
18.684,ICMP,other,3542,6451,899,534.843,48.116,0,0.643,0.11,0.006,Benign
260.384,ICMP,dns,18023,15688,4255,129.466,16.341,3,0.408,0.494,0.306,Botnet
297.932,UDP,smtp,8306,4821,2252,44.06,7.559,0,0.268,0.318,0.357,Botnet
10.192,ICMP,dns,3272,356,4985,355.965,489.109,0,0.21,0.054,0.066,Benign
25.096,ICMP,dns,1504,3675,2943,206.368,117.27,0,0.584,0.066,0.047,Benign
0.302,TCP,ftp,6213,566,529,22447.02,1751.656,0,0.552,0.954,0.243,DDoS
26.085,UDP,dns,1082,1903,411,114.434,15.756,0,0.386,0.022,0.062,Benign
15.251,TCP,smtp,3647,4790,2127,553.21,139.466,0,0.98,0.083,0.023,Benign
21.578,UDP,ssh,4959,1962,4191,320.743,194.226,0,0.262,0.012,0.044,Benign
24.891,ICMP,dns,3447,624,2680,163.553,107.669,0,0.686,0.131,0.014,Benign
11.304,UDP,smtp,2448,5134,1234,670.736,109.165,0,0.929,0.055,0.029,Benign
24.26,ICMP,https,4224,5903,2823,417.436,116.364,0,0.952,0.076,0.058,Benign
19.746,ICMP,http,1269,3161,1844,224.349,93.386,0,0.652,0.097,0.096,Benign
374.957,ICMP,ssh,71643,97081,426,449.982,1.136,1,0.686,0.566,0.337,Infiltration
9.576,ICMP,ftp,1637,6888,2970,890.246,310.15,0,0.385,0.137,0.033,Benign
7.307,TCP,smtp,3398,3004,2972,876.146,406.733,0,0.723,0.084,0.008,Benign
12.624,UDP,other,4704,6821,3344,912.944,264.892,0,0.739,0.019,0.054,Benign
23.896,ICMP,dns,2838,2611,1220,228.03,51.055,0,0.661,0.061,0.051,Benign
26.305,TCP,https,167,1406,3854,59.799,146.512,0,0.794,0.04,0.055,Benign
12.999,TCP,other,1407,638,3464,157.32,266.482,0,0.483,0.13,0.092,Benign
21.388,ICMP,https,1015,2799,887,178.324,41.472,0,0.995,0.135,0.059,Benign
28.503,ICMP,dns,3389,5207,3913,301.582,137.284,0,0.76,0.125,0.029,Benign
2.952,ICMP,other,54746,1918,68,19195.122,23.035,0,0.675,0.779,0.103,DoS
11.443,ICMP,ftp,3632,1487,798,447.348,69.737,0,0.386,0.088,0.094,Benign
15.579,TCP,ssh,4342,4789,3151,586.11,202.259,0,0.455,0.139,0.029,Benign
24.438,TCP,http,1765,3566,819,218.144,33.513,0,0.478,0.086,0.062,Benign
14.65,UDP,dns,1872,7292,4970,625.529,339.249,0,0.803,0.141,0.026,Benign
12.139,ICMP,http,7277,37186,4427,3662.822,364.692,4,0.63,0.276,0.057,Web Attack
24.69,UDP,other,3067,1704,3649,193.236,147.793,0,0.617,0.142,0.043,Benign
3.584,UDP,http,56361,245,2159,15794.085,602.4,0,0.269,0.75,0.201,DDoS
20.095,UDP,smtp,2937,6623,2684,475.74,133.566,0,0.325,0.119,0.073,Benign
22.092,UDP,smtp,646,5830,827,293.138,37.434,0,0.946,0.134,0.004,Benign
4.209,UDP,https,44327,1715,70,10938.94,16.631,0,0.397,0.945,0.062,DDoS
5.951,TCP,smtp,3891,1280,1084,868.93,182.154,0,0.359,0.028,0.05,Benign
89.561,ICMP,ssh,3709,126,1464,42.82,16.346,60,0.231,0.134,0.273,Brute Force
18.968,ICMP,ftp,1962,5264,2463,380.957,129.85,0,0.873,0.08,0.095,Benign
63.924,ICMP,ssh,6625,4997,925,181.81,14.47,50,0.97,0.372,0.168,Brute Force
116.63,UDP,ftp,5531,2126,935,65.652,8.017,59,0.478,0.158,0.236,Brute Force
26.477,TCP,other,4047,4963,4162,340.295,157.193,0,0.372,0.035,0.029,Benign
71.848,UDP,ftp,5495,2243,3270,107.7,45.513,45,0.409,0.306,0.374,Brute Force
6.647,UDP,smtp,413,2567,4396,448.323,661.351,0,0.365,0.033,0.088,Benign
9.958,ICMP,ssh,4995,4461,744,949.588,74.714,0,0.824,0.108,0.08,Benign
23.004,UDP,other,559,5405,1291,259.259,56.121,0,0.871,0.032,0.054,Benign
8.777,ICMP,https,1362,7500,2042,1009.684,232.654,0,0.952,0.062,0.055,Benign
28.217,TCP,other,879,4148,2474,178.155,87.678,0,0.219,0.073,0.016,Benign
1.11,ICMP,https,1052,6700,2216,6983.784,1996.396,0,0.89,0.098,0.013,Benign
21.134,ICMP,smtp,3442,205,1248,172.566,59.052,0,0.276,0.125,0.06,Benign
24.961,UDP,https,2597,6468,2250,363.167,90.141,0,0.567,0.077,0.002,Benign
14.195,ICMP,ssh,2425,3558,3964,421.486,279.253,0,0.428,0.145,0.056,Benign
11.534,ICMP,https,4111,6000,892,876.626,77.337,0,0.562,0.056,0.055,Benign
23.159,TCP,ftp,3702,3069,1182,292.37,51.038,0,0.848,0.016,0.031,Benign
109.55,TCP,ssh,114354,65200,3884,1639.014,35.454,9,0.619,0.237,0.164,Infiltration
3.839,TCP,http,17516,843,1238,4782.235,322.48,0,0.229,0.69,0.168,DDoS
26.156,ICMP,ftp,2236,5695,4099,303.219,156.714,0,0.45,0.084,0.049,Benign
21.295,UDP,ftp,4254,4584,865,415.027,40.62,0,0.541,0.149,0.008,Benign
0.507,TCP,other,4299,6168,936,20644.97,1846.154,0,0.231,0.03,0.087,Benign
24.114,TCP,smtp,4031,1185,2435,216.306,100.979,0,0.294,0.082,0.04,Benign
157.421,ICMP,smtp,43255,81622,2382,793.268,15.131,5,0.619,0.41,0.175,Infiltration
11.2,ICMP,smtp,4992,2098,1113,633.036,99.375,0,0.331,0.032,0.033,Benign
9.599,UDP,http,1508,1271,1542,289.509,160.642,0,0.359,0.149,0.001,Benign
2.932,UDP,dns,3879,4909,1856,2997.271,633.015,0,0.476,0.053,0.056,Benign
8.597,TCP,dns,3531,4827,2091,972.2,243.224,0,0.649,0.055,0.077,Benign
17.82,TCP,http,883,6025,1042,387.654,58.474,0,0.838,0.027,0.056,Benign
17.312,UDP,dns,4891,4994,3883,570.991,224.295,0,0.367,0.121,0.087,Benign
2.831,TCP,https,1240,1214,432,866.832,152.596,0,0.31,0.131,0.032,Benign
2.364,UDP,smtp,20828,1024,3226,9243.655,1364.636,0,0.502,0.892,0.134,DDoS
9.422,UDP,dns,4316,2636,1365,737.848,144.874,0,0.956,0.132,0.084,Benign
4.201,ICMP,https,37732,904,990,9196.858,235.658,0,0.646,0.771,0.326,DDoS
0.856,UDP,https,3035,7047,1756,11778.037,2051.402,0,0.694,0.101,0.073,Benign
51.163,TCP,ftp,374,1704,2695,40.615,52.675,61,0.275,0.28,0.128,Brute Force
27.655,UDP,ssh,2276,314,2077,93.654,75.104,0,0.419,0.096,0.04,Benign
1.01,ICMP,other,3896,5017,4474,8824.752,4429.703,0,0.846,0.074,0.047,Benign
26.839,TCP,ssh,1294,5820,3442,265.062,128.246,0,0.867,0.131,0.013,Benign
21.347,UDP,smtp,2614,838,141,161.709,6.605,0,0.466,0.042,0.085,Benign
5.159,UDP,smtp,4847,5955,3307,2093.817,641.016,0,0.533,0.077,0.094,Benign
5.869,TCP,http,4148,1248,2262,919.407,385.415,0,0.687,0.013,0.044,Benign
19.095,UDP,https,66,2589,4659,139.042,243.991,0,0.869,0.053,0.034,Benign
3.576,UDP,http,781,1535,169,647.651,47.26,0,0.813,0.028,0.059,Benign
1.879,TCP,smtp,6326,1796,1570,4322.512,835.551,0,0.798,0.876,0.136,DoS
1.903,UDP,http,19813,364,3396,10602.733,1784.551,0,0.381,0.676,0.248,DoS
29.38,TCP,https,2164,5754,2983,269.503,101.532,0,0.479,0.014,0.036,Benign
18.968,UDP,other,1436,340,4663,93.631,245.835,0,0.369,0.088,0.016,Benign
24.346,UDP,smtp,2404,1739,2208,170.172,90.693,0,0.273,0.145,0.055,Benign
2.344,UDP,https,3060,1888,1532,2110.922,653.584,0,0.58,0.602,0.28,DoS
16.957,UDP,dns,4860,7423,69,724.362,4.069,0,0.327,0.105,0.063,Benign
27.099,UDP,smtp,1572,7520,183,335.511,6.753,0,0.551,0.024,0.055,Benign
20.866,ICMP,ssh,3311,3919,2772,346.497,132.848,0,0.586,0.038,0.037,Benign
22.919,TCP,https,4193,923,3287,223.221,143.418,0,0.674,0.116,0.095,Benign
26.609,TCP,dns,4333,1665,2734,225.412,102.747,1,0.831,0.085,0.014,Benign
23.807,TCP,dns,1198,6605,1213,327.761,50.951,0,0.36,0.059,0.046,Benign
5.619,UDP,http,1705,3616,3070,946.966,546.361,0,0.204,0.037,0.068,Benign
16.54,TCP,ftp,3268,5764,3801,546.07,229.807,0,0.765,0.071,0.038,Benign
0.651,TCP,ftp,51006,1915,2324,81291.859,3569.892,0,0.856,0.61,0.321,DoS
1.975,UDP,ssh,5696,710,4809,3243.544,2434.937,0,0.222,0.77,0.309,DoS
35.867,TCP,ftp,6135,2884,637,251.457,17.76,69,0.716,0.512,0.294,Brute Force
6.416,TCP,http,3606,800,2339,686.721,364.557,0,0.449,0.098,0.043,Benign
7.904,UDP,http,3494,1510,3813,633.097,482.414,0,0.845,0.102,0.083,Benign
19.71,ICMP,http,3353,6622,4158,506.088,210.959,0,0.507,0.024,0.013,Benign
28.802,UDP,smtp,3330,3500,954,237.136,33.123,0,0.683,0.045,0.026,Benign
1.87,UDP,ssh,32034,1458,2993,17910.16,1600.535,0,0.289,0.701,0.237,DDoS
22.812,UDP,ssh,695,1271,2117,86.183,92.802,0,0.358,0.142,0.071,Benign
2.28,ICMP,other,4181,951,4015,2250.877,1760.965,0,0.568,0.677,0.093,DDoS
